date,Tot NonFarm Jobs (Thou),Unemployment Rate,Tot Vis Arrivals (Thou),Tot Vis Days (Thou),Const Jobs (Thou)
1991-04-01,25.103924382270165,3.804316774362171,102.07165908924293,,1.727457314259345
1991-05-01,25.135183265171808,3.7689854000229728,101.08842123112926,,1.727457314259345
1991-06-01,25.209275786811187,4.581943644258457,102.23865495887976,,1.7227503461006002
1991-07-01,25.30115776586299,4.218695557269003,106.49498285257013,,1.703922473465621
1991-08-01,25.350727467784342,3.977664429607808,106.76304799907926,,1.6945085371481312
1991-09-01,25.379555612058837,4.123646123333369,102.98662968886268,,1.6756806645131521
1991-10-01,25.412030935740898,4.252488116234043,97.81961213349656,,1.6662667281956625
1991-11-01,25.457614054873652,4.791563011268241,93.08496149221305,,1.6521458237194282
1991-12-01,25.467985969163827,4.868144289964482,99.56304222895983,,1.6474388555606831
1992-01-01,24.59418542560244,5.369959722208217,91.15698081073243,501.84513802224205,1.7220455101541476
1992-02-01,24.60911629781926,6.384221607075302,90.64341926075106,469.31438059776855,1.7070712013701985
1992-03-01,24.661998482378547,6.408558295992539,89.7112870805889,414.6340915238453,1.7020797651088821
1992-04-01,24.6424982691793,6.653645356809468,86.6549868273174,391.94938875513407,1.6970883288475658
1992-05-01,24.6383396121261,6.861807653519103,81.06556680878258,361.2258952302779,1.6920968925862492
1992-06-01,24.64381200424194,7.941388584580745,77.09569839251779,337.59253871901655,1.6920968925862492
1992-07-01,24.674386795194714,7.047793862345575,69.01239918255371,488.7902609665658,1.6920968925862492
1992-08-01,24.675775175144395,6.597446423393349,63.93138023581285,459.713195329882,1.6771225838023003
1992-09-01,24.585507473892914,6.2480631428006195,65.55368978144953,460.13901042540846,1.6421825299730857
1992-10-01,24.515262928544793,21.162297288740362,60.30220178680223,419.4857769841648,1.7020797651088821
1992-11-01,24.506100732161052,18.813683628406597,55.62911658148154,388.26502594580336,1.727036946415464
1992-12-01,24.521716958494196,15.46115278055018,50.973616088926185,349.590655499892,1.7370198189380965
1993-01-01,22.427106245850158,17.203971760556936,45.25990427729799,245.82250191357346,2.906182081622796
1993-02-01,22.539682903467636,16.15474525189772,39.02912553792091,213.0093773358037,2.947114223617483
1993-03-01,22.52848605502484,15.09381440612091,38.220213837473096,201.25576931113804,2.914368510021734
1993-04-01,22.5767222375323,13.478328324135136,38.926624257935046,198.25206915295982,2.8979956532238584
1993-05-01,22.566262605423713,12.698938322284171,43.224638047135876,216.18420028442762,2.8734363680270465
1993-06-01,22.553687097586664,13.50243547338642,43.505885048210295,218.6959127012555,2.8406906544312966
1993-07-01,22.438486096540874,12.63302036093017,47.35355089619428,236.29070091468404,2.832504226032359
1993-08-01,22.331337918298424,11.536119346588148,49.97991924776312,254.0355548004528,2.791572084037672
1993-09-01,22.30229379307741,11.132162456767825,53.851185859251,273.5315181935791,2.7751992272397965
1993-10-01,22.403121365635783,10.785267809536926,58.252608285323404,300.87508860169214,2.7506399420429846
1993-11-01,22.298738445955706,11.072479656893485,58.42430290943143,305.2560591493915,2.70152137164936
1993-12-01,22.21930821434212,10.734537193304938,60.337741765343594,312.16882564104293,2.644216372856797
1994-01-01,22.98563523612448,13.075472676895616,66.30115771722365,342.64640423153736,1.934179265658747
1994-02-01,22.95652217042668,13.397943325235707,70.36014872867352,387.6843018087688,1.9280777537796976
1994-03-01,23.005723649665487,13.46230034312944,72.25684740241108,402.08559725119045,1.9158747300215981
1994-04-01,22.998029056455803,12.891361748332963,72.50045772070311,396.06846466383104,1.934179265658747
1994-05-01,22.87767157704098,12.665639412504493,69.68916123434111,388.9936412554654,1.9158747300215981
1994-06-01,22.95741378991442,12.90962493993073,70.67862770749575,398.6561308653349,1.8975701943844492
1994-07-01,23.031480195694165,11.981033269407781,71.20314148086963,404.66569015356873,1.8914686825053995
1994-08-01,23.000232103942135,11.760210858840702,73.23458589049676,419.723912542206,1.8853671706263497
1994-09-01,23.027125925995815,11.895870698892475,70.68593031806745,409.53606477844363,1.860961123110151
1994-10-01,23.03822359690509,11.674786021646577,72.68460016036664,412.793214743812,1.8365550755939526
1994-11-01,23.100373921854846,11.080079546666566,75.56586767021903,437.418857302386,1.8121490280777537
1994-12-01,23.06853681351625,10.678604127926594,75.5582249249143,430.4063644034566,1.7816414686825053
1995-01-01,23.70297448055439,10.682473707815943,73.21371326952222,415.38108970136756,1.6444511459589866
1995-02-01,23.64519735254318,10.694796713324362,73.9247397446989,409.6700355798407,1.6329915560916768
1995-03-01,23.66930838319199,10.947664260991152,75.43401406694379,425.25035899438507,1.6272617611580216
1995-04-01,23.639709433323365,11.395352891460842,73.9543830436655,421.36787061546573,1.6043425814234016
1995-05-01,23.53028548204839,10.81842792954516,76.16980175053716,433.7765655400901,1.5928829915560916
1995-06-01,23.54971772880949,11.234644986321019,77.174417548732,435.10835035528123,1.5928829915560916
1995-07-01,23.520477131378936,10.449649589898025,79.21235787154772,444.9673208730059,1.5756936067551266
1995-08-01,23.465106955211972,10.185318599815174,80.0161853006517,447.4588208576284,1.5756936067551266
1995-09-01,23.445454473555593,10.807528976097213,78.67151905528883,437.9140733153617,1.5642340168878166
1995-10-01,23.41547317832194,10.472540409409081,79.48537542555735,449.58514296514187,1.5413148371531966
1995-11-01,23.43023116556666,10.714592593353888,80.65503252518218,447.62974671099255,1.5355850422195416
1995-12-01,23.413247595274086,10.60843771707053,81.23854085593118,445.889442491438,1.5126658624849214
1996-01-01,23.26265239171993,11.857009915560301,79.26873037841689,437.4952013646753,1.305870580386925
1996-02-01,23.345714239926867,11.479075042490127,83.44124983496883,455.24475719593954,1.2858572381587727
1996-03-01,23.34171797301354,11.7393262818002,79.00761564983833,446.18106486434493,1.2608405603735826
1996-04-01,23.262668112576073,11.380589417761799,80.25969814487985,451.6947542995882,1.2708472314876587
1996-05-01,23.25163870746112,11.216331690094206,83.63258195885125,461.683000821759,1.2658438959306209
1996-06-01,23.263205687983785,11.804779251175802,84.75764303064997,468.9224235723106,1.2558372248165448
1996-07-01,23.322070307379175,11.1426961181885,81.43154609187427,455.77807362120683,1.2458305537024685
1996-08-01,23.299753058182596,10.249140777313226,81.60871260648528,460.9066666650767,1.2408272181454305
1996-09-01,23.22765017754556,10.328288495651194,81.82476949479138,469.75017395728287,1.2358238825883925
1996-10-01,23.27245403988713,10.849670248767962,77.11863769583123,458.0454271730954,1.2358238825883925
1996-11-01,23.276481578930397,11.968873492256293,81.1167737182383,461.32429399741187,1.1857905270180122
1996-12-01,23.389634137767487,11.544207967777753,81.96838665361777,454.191620467309,1.2308205470313547
1997-01-01,23.490428419011458,12.17626291553524,82.3025737190639,457.16918647214436,1.0327665603967413
1997-02-01,23.49588390320081,10.819675590969545,82.53542732330538,478.057667196825,1.0285511866808361
1997-03-01,23.496453692272258,10.584380078051192,83.64644098353678,496.74495807740533,1.015905065533121
1997-04-01,23.478000378014166,10.136628948032133,86.02468828068,523.3500921730405,0.9990435706695008
1997-05-01,23.392502613068235,9.898112437208617,79.5497046834686,494.586726266849,0.9948281969535958
1997-06-01,23.39506831573926,10.55459431953436,81.00839797342981,482.5337741170054,0.9779667020899754
1997-07-01,23.34772761506017,9.81032303096998,80.8203739611766,487.36426782886116,0.9863974495217855
1997-08-01,23.381549469205744,10.2873948563877,82.465959643169,493.4538920792364,0.9779667020899754
1997-09-01,23.282281850285802,9.76996870821133,85.03175684821859,530.6138002583094,0.9779667020899754
1997-10-01,23.309821641472077,9.365952341512196,84.39779166617558,508.8750389055067,0.9779667020899754
1997-11-01,23.313294500125032,9.162148671027104,84.2248832403086,503.2392969192288,0.9737513283740704
1997-12-01,23.30760516280542,10.583712503939003,85.07872070590493,480.91637070558863,0.9737513283740704
1998-01-01,23.940212491765358,8.871163394513538,87.57951469368447,552.4189889523874,0.900987925356751
1998-02-01,23.93407307119167,8.761194423972718,86.1300062733482,517.9033442204421,0.9128430296377609
1998-03-01,23.937812766310376,10.975817093463657,87.54727320588181,510.1377285611519,0.9049396267837542
1998-04-01,23.957409561185152,8.731171579310315,94.16336788808161,525.0958467321069,0.900987925356751
1998-05-01,23.989575153443248,9.033834850300181,90.86470000847746,510.54507573779614,0.900987925356751
1998-06-01,23.934381254971285,9.788302527562243,90.00948343620851,515.1258344318334,0.8930845225027444
1998-07-01,23.974823802703483,9.095469803219547,89.38243361127213,514.9236459753934,0.8930845225027444
