date,E_NF@KAU.M,ECT@KAU.M,EMN@KAU.M,E_TTU@KAU.M,E_TU@KAU.M,E_TRADE@KAU.M,EIF@KAU.M,E_FIR@KAU.M,EFI@KAU.M,ERE@KAU.M,E_PBS@KAU.M,EPS@KAU.M,EMA@KAU.M,EAD@KAU.M,E_EDHC@KAU.M,EED@KAU.M,EHC@KAU.M,E_LH@KAU.M,EAE@KAU.M,EAF@KAU.M,EOS@KAU.M,EGV@KAU.M,EGV@KAU.M,EGVFD@KAU.M,E_GVSL@KAU.M,EMPL@KAU.M,UR@KAU.M,ERT@KAU.M
1991-03-01,25.149765683346388,1.727457314259345,0.8249266862170089,5.427360792625894,1.4252840909090905,4.0020767017168035,0.3401822786570039,1.273170699998035,0.46158969804618105,0.811581001951854,1.5129157389482666,0.32068584070796463,0.10017761989342804,1.0920522783468738,1.7616521162334797,0.10116591928251122,1.6604861969509686,8.064998221644569,0.7695993031358885,7.295398918508681,0.6101543460601137,3.606947488702671,3.606947488702671,0.39566929133858264,3.2112781973640887,26439.17962477081,3.9416779086949183,3.5371912055335972
1991-04-01,25.103924382270165,1.727457314259345,0.8127356514453289,5.406461583139729,1.4252840909090911,3.9811774922306373,0.34287122513387314,1.277169545526509,0.4591474245115452,0.818022121014964,1.5129670207980284,0.325,0.0959147424511545,1.0920522783468738,1.7512590235781689,0.0990134529147982,1.6522455706633707,8.048472928174611,0.7614982578397212,7.286974670334884,0.6071486596263199,3.617381430588255,3.617381430588255,0.3944881889763779,3.2228932416118767,26619.73146405571,3.804316774362171,3.516291996047431
1991-05-01,25.135183265171808,1.727457314259345,0.8086719731881022,5.411686385511269,1.4252840909090898,3.986402294602179,0.34463845401850485,1.277169545526509,0.4591474245115452,0.818022121014964,1.5119091724540235,0.32643805309734514,0.09804618117229126,1.087424938184387,1.753226870354255,0.0968609865470852,1.6563658838071698,8.074068875573634,0.7533972125435541,7.320671663030074,0.6101543460601137,3.61620032822605,3.61620032822605,0.39330708661417313,3.2228932416118767,27026.41187519948,3.7689854000229728,3.521516798418973
1991-06-01,25.209275786811187,1.7227503461006002,0.8046082949308756,5.415981098950005,1.4400284090909092,3.975952689859096,0.3532288845583266,1.277169545526509,0.4591474245115452,0.818022121014964,1.510157938486227,0.3293141592920354,0.09804618117229126,1.0827975980219002,1.7553793367219679,0.0990134529147982,1.6563658838071698,8.132392207034949,0.7695993031358885,7.362792903899062,0.6101543460601137,3.627453788441613,3.627453788441613,0.3944881889763779,3.232965599465235,26996.65701662863,4.581943644258457,3.5110671936758897
1991-07-01,25.30115776586299,1.703922473465621,0.8046082949308756,5.421515930965814,1.4351136363636354,3.986402294602179,0.3418170732030663,1.2836106645896193,0.4591474245115452,0.824463240078074,1.5108513241100185,0.32787610619469026,0.10017761989342804,1.0827975980219002,1.7605758830496232,0.10008968609865472,1.6604861969509686,8.207887237721495,0.7777003484320557,7.430186889289442,0.6131600324939073,3.653208851332948,3.653208851332948,0.4062992125984251,3.2469096387345227,27509.5109480268,4.218695557269003,3.521516798418973
1991-08-01,25.350727467784342,1.6945085371481312,0.800544616673649,5.424187686691005,1.4351136363636354,3.98907405032737,0.3341581398721969,1.2836106645896193,0.4591474245115452,0.824463240078074,1.5115447097338102,0.32643805309734514,0.1023090586145648,1.0827975980219002,1.7720452088887906,0.10331838565022422,1.6687268232385664,8.241584230416686,0.7777003484320557,7.463883881984632,0.6221770917952882,3.6663665819751645,3.6663665819751645,0.4062992125984251,3.2600673693767392,27379.568037214907,3.977664429607808,3.521516798418973
1991-09-01,25.379555612058837,1.6756806645131521,0.800544616673649,5.438621975228555,1.4547727272727273,3.983849247955828,0.34002603109544033,1.2811683910549834,0.4567051509769093,0.824463240078074,1.5190481560909874,0.3293141592920354,0.1023090586145648,1.0874249381843872,1.7698927425210775,0.10116591928251122,1.6687268232385664,8.266533772060454,0.785801393728223,7.4807323783322275,0.625182778229082,3.66285648459146,3.66285648459146,0.40511811023622035,3.2577383743552395,27504.648021876495,4.123646123333369,3.516291996047431
1991-10-01,25.412030935740898,1.6662667281956625,0.7964809384164224,5.441913790242284,1.4449431818181817,3.9969706084241023,0.3393221829080354,1.2851672365834572,0.45426287744227345,0.8309043591411839,1.520106004434992,0.32787610619469026,0.10017761989342804,1.0920522783468738,1.7894180750562156,0.10008968609865472,1.689328388957561,8.249685275712853,0.785801393728223,7.463883881984632,0.625182778229082,3.6984879259618944,3.6984879259618944,0.40511811023622035,3.293369815725674,27091.896512342497,4.252488116234043,3.526741600790514
1991-11-01,25.457614054873652,1.6521458237194282,0.788353581901969,5.454415091422019,1.4547727272727267,3.999642364149293,0.3403556547934558,1.2980494747096771,0.45426287744227345,0.8437865972674038,1.530054070383757,0.32643805309734514,0.1023090586145648,1.1013069586718471,1.7894180750562156,0.10008968609865472,1.689328388957561,8.265887366305188,0.8020034843205576,7.463883881984632,0.6311941510966693,3.7077407654852723,3.7077407654852723,0.40275590551181095,3.3049848599734615,26678.794592000315,4.791563011268241,3.526741600790514
1991-12-01,25.467985969163827,1.6474388555606831,0.7802262253875157,5.458472386703075,1.4695170454545454,3.9889553412485297,0.3440414300450249,1.3044905937727873,0.45426287744227345,0.8502277163305137,1.527177964189067,0.3235619469026549,0.1023090586145648,1.1013069586718474,1.7935383882000147,0.10008968609865472,1.69344870210136,8.273665208723722,0.8182055749128919,7.455459633810835,0.6311941510966693,3.7077407654852723,3.7077407654852723,0.40275590551181095,3.3049848599734615,26731.870735182692,4.868144289964482,3.526741600790514
